ID,Var_ID,Name,Description,ord
SCCS985-2,SCCS985,6 months to less than a year,6 months to less than a year,2
SCCS985-3,SCCS985,1 year to less than 2 years,1 year to less than 2 years,3
SCCS985-4,SCCS985,More than 2 years,More than two years,4
SCCS985-5,SCCS985,No remarriage,No remarriage,5
SCCS985-6,SCCS985,6,Undefined [coded for Mbau Fijians],6
SCCS986-NA,SCCS986,NA,Missing data,99
SCCS986-6,SCCS986,Frequently the major caretaker,Frequently the major caretaker,6
SCCS986-8,SCCS986,Almost always the major caretaker,Almost always the major caretaker,8
SCCS987-NA,SCCS987,NA,Missing data,99
SCCS987-6,SCCS987,Frequently the major caretaker,Frequently the major caretaker,6
SCCS987-7,SCCS987,Very Frequent ?,Very Frequent ?,7
SCCS987-8,SCCS987,Almost always the major caretaker,Almost always the major caretaker,8
SCCS988-NA,SCCS988,NA,Missing data,99
SCCS988-2,SCCS988,Rarely the major caretaker,Rarely the major caretaker,2
SCCS988-4,SCCS988,SOmetimes the major caretaker,Sometimes the major caretaker,4
SCCS988-5,SCCS988,Often ?,Often ?,5
SCCS988-6,SCCS988,Frequently the major caretaker,Frequently the major caretaker,6
SCCS988-7,SCCS988,Very Frequent ?,Very Frequent ?,7
SCCS988-8,SCCS988,Almost always the major caretaker,Almost always the major caretaker,8
SCCS989-NA,SCCS989,NA,Missing data,99
SCCS989-2,SCCS989,Rarely the major caretaker,Rarely the major caretaker,2
SCCS989-4,SCCS989,SOmetimes the major caretaker,Sometimes the major caretaker,4
SCCS989-6,SCCS989,Frequently the major caretaker,Frequently the major caretaker,6
SCCS989-8,SCCS989,Almost always the major caretaker,Almost always the major caretaker,8
SCCS990-NA,SCCS990,NA,Missing data,99
SCCS990-2,SCCS990,Rarely the major caretaker,Rarely the major caretaker,2
SCCS990-3,SCCS990,3,Occasional ?,3
SCCS990-6,SCCS990,Frequently the major caretaker,Frequently the major caretaker,6
SCCS991-NA,SCCS991,NA,Missing data,99
SCCS991-2,SCCS991,Rarely the major caretaker,Rarely the major caretaker,2
SCCS991-3,SCCS991,3,Occasional ?,3
SCCS991-4,SCCS991,SOmetimes the major caretaker,Sometimes the major caretaker,4
SCCS991-5,SCCS991,Often ?,Often ?,5
SCCS991-6,SCCS991,Frequently the major caretaker,Frequently the major caretaker,6
SCCS991-7,SCCS991,Very Frequent ?,Very Frequent ?,7
SCCS991-8,SCCS991,Almost always the major caretaker,Almost always the major caretaker,8
SCCS992-NA,SCCS992,NA,Missing data,99
SCCS992-4,SCCS992,SOmetimes the major caretaker,Sometimes the major caretaker,4
SCCS992-6,SCCS992,Frequently the major caretaker,Frequently the major caretaker,6
SCCS992-8,SCCS992,Almost always the major caretaker,Almost always the major caretaker,8
SCCS993-NA,SCCS993,NA,Missing data,99
SCCS993-2,SCCS993,"Elders in communtiy ( often elder males for boys, vice versa","Elders in community (often elder males for boys, elder females for girls)",2
SCCS993-3,SCCS993,"Grandparents, usually grandmother","Grandparents, usually grandmother",3
SCCS993-4,SCCS993,Mother's brother or mother's sister,Mothers brother or mothers sister,4
SCCS994-NA,SCCS994,NA,Missing data,99
SCCS994-5,SCCS994,Often ?,Often ?,5
SCCS994-6,SCCS994,Frequently the major caretaker,Frequently the major caretaker,6
SCCS994-8,SCCS994,Almost always the major caretaker,Almost always the major caretaker,8
SCCS995-NA,SCCS995,NA,Missing data,99
SCCS995-1,SCCS995,Adults in household or community (other than parents),Adults in household or community (other than parents),1
SCCS995-2,SCCS995,"Elders in community (often elder males for boys, vive versa)","Elders in community (often elder males for boys, elder females for girls)",2
SCCS995-3,SCCS995,"Granparents, usually grandmother","Grandparents, usually grandmother",3
SCCS995-6,SCCS995,"Siblings, (usually older sisters)",Siblings (usually older sisters),6
SCCS996-NA,SCCS996,NA,Missing data,99
SCCS996-2,SCCS996,Rarely the major caretaker,Rarely the major caretaker,2
SCCS996-4,SCCS996,SOmetimes the major caretaker,Sometimes the major caretaker,4
SCCS996-5,SCCS996,Often ?,Often ?,5
SCCS996-6,SCCS996,Frequently the major caretaker,Frequently the major caretaker,6
SCCS996-7,SCCS996,Very Frequent ?,Very Frequent ?,7
SCCS996-8,SCCS996,Almost always the major caretaker,Almost always the major caretaker,8
SCCS997-NA,SCCS997,NA,Missing data,99
SCCS997-4,SCCS997,SOmetimes the major caretaker,Sometimes the major caretaker,4
SCCS997-5,SCCS997,Often ?,Often ?,5
SCCS997-6,SCCS997,Frequently the major caretaker,Frequently the major caretaker,6
SCCS997-7,SCCS997,Very Frequent ?,Very Frequent ?,7
SCCS997-8,SCCS997,Almost always the major caretaker,Almost always the major caretaker,8
SCCS998-NA,SCCS998,NA,Missing data,99
SCCS998-2,SCCS998,Rarely the major caretaker,Rarely the major caretaker,2
SCCS998-3,SCCS998,3,Occasional ?,3
SCCS998-4,SCCS998,SOmetimes the major caretaker,Sometimes the major caretaker,4
SCCS998-6,SCCS998,Frequently the major caretaker,Frequently the major caretaker,6
SCCS998-7,SCCS998,Very Frequent ?,Very Frequent ?,7
SCCS998-8,SCCS998,Almost always the major caretaker,Almost always the major caretaker,8
SCCS999-NA,SCCS999,NA,Missing data,99
SCCS999-1,SCCS999,Adults in household or community (other than parents),Adults in household or community (other than parents),1
SCCS999-2,SCCS999,Elders in community,"Elders in community (often elder males for boys, elder females for girls)",2
SCCS999-4,SCCS999,Mother's brother or mother's sister,Mothers brother or mothers sister,4
SCCS999-5,SCCS999,"Peers, age-mates, older youths, but not siblings","Peers, age-mates, older youths, but not siblings",5
SCCS1000-NA,SCCS1000,NA,Missing data,99
SCCS1000-2,SCCS1000,"Discontinuity, fundamental","Discontinuity, fundamental",2
SCCS1000-4,SCCS1000,"Discontinuity, significant","Discontinuity, significant",4
SCCS1000-5,SCCS1000,both elements?,both elements ?,5
SCCS1000-6,SCCS1000,Signigicant continuity (Minor elements only of discontinuity,Significant continuity (Minor elements only of discontinuity),6
SCCS1000-7,SCCS1000,Very Significant?,Very Significant ?,7
SCCS1000-8,SCCS1000,Fundamental contunuity,Fundamental continuity,8
SCCS1001-NA,SCCS1001,NA,Missing data,99
SCCS1001-2,SCCS1001,around age six,around age six,2
SCCS1001-3,SCCS1001,around age seven,around age seven,3
SCCS1001-4,SCCS1001,around age eight,around age eight,4
SCCS1001-5,SCCS1001,around age nine,around age nine,5
SCCS1001-6,SCCS1001,around age ten,around age ten,6
SCCS1002-NA,SCCS1002,NA,Missing data,99
SCCS1002-2,SCCS1002,Fundamental discontinuity,Fundamental discontinuity,2
SCCS1002-4,SCCS1002,Significant discontinuity,Significant discontinuity,4
SCCS1002-5,SCCS1002,both elements?,both elements ?,5
SCCS1002-6,SCCS1002,Significant continuity (Minor elements only of discontinuity,Significant continuity (Minor elements only of discontinuity),6
SCCS1002-7,SCCS1002,Very Significant ?,Very Significant ?,7
SCCS1002-8,SCCS1002,Fundamental continuity,Fundamental continuity,8
SCCS1003-NA,SCCS1003,NA,Missing data,99
SCCS1003-1,SCCS1003,around age five (or slightly younger),around age five (or slightly younger),1
SCCS1003-2,SCCS1003,around age six,around age six,2
SCCS1003-3,SCCS1003,around age seven,around age seven,3
SCCS1003-4,SCCS1003,around age eight,around age eight,4
SCCS1003-5,SCCS1003,around age nine,around age nine,5
SCCS1003-6,SCCS1003,around age ten,around age ten,6
SCCS1004-NA,SCCS1004,NA,Missing data,99
SCCS1004-2,SCCS1004,Fundamental dicontinuity,Fundamental discontinuity,2
SCCS1004-4,SCCS1004,Significant discontinuity,Significant discontinuity,4
SCCS1004-5,SCCS1004,both elements ?,both elements ?,5
SCCS1004-6,SCCS1004,Significant continuity (Minor elements only of discontinuity,Significant continuity (Minor elements only of discontinuity),6
SCCS1004-7,SCCS1004,Very Significant ?,Very Significant ?,7
SCCS1004-8,SCCS1004,Fundamental continuity,Fundamental continuity,8
SCCS1005-NA,SCCS1005,NA,Missing data,99
SCCS1005-1,SCCS1005,around age five  (or slightly younger),around age five (or slightly younger),1
SCCS1005-2,SCCS1005,around age six,around age six,2
SCCS1005-3,SCCS1005,around age seven,around age seven,3
SCCS1005-4,SCCS1005,around age eight,around age eight,4
SCCS1005-5,SCCS1005,around age nine,around age nine,5
SCCS1005-6,SCCS1005,around age ten,around age ten,6
SCCS1073-NA,SCCS1073,NA,Missing data,99
SCCS1073-0,SCCS1073,No Change,No change,0
SCCS1073-1,SCCS1073,Change as result of world-sysytem contact,Change as result of world-system contact,1
SCCS1074-NA,SCCS1074,NA,Missing data,99
SCCS1074-0,SCCS1074,No Change,No change,0
SCCS1074-1,SCCS1074,Partial,Partial,1
SCCS1074-2,SCCS1074,Total change in subsistence system,Total Change in subsistence system,2
SCCS1075-NA,SCCS1075,NA,Missing data,99
SCCS1075-0,SCCS1075,No change/Not applicable,No change/Not applicable,0
SCCS1075-1,SCCS1075,Change in intensification,Change in intensification,1
SCCS1076-NA,SCCS1076,NA,Missing data,99
SCCS1076-0,SCCS1076,No change/Not applicable,No change/Not applicable,0
SCCS1076-1,SCCS1076,Change in intensification,Change in intensification,1
SCCS1077-NA,SCCS1077,NA,Missing data,99
SCCS1077-0,SCCS1077,No,No,0
SCCS1077-1,SCCS1077,Yes,Yes,1
SCCS1078-NA,SCCS1078,NA,Missing data,99
SCCS1078-0,SCCS1078,No,No,0
SCCS1078-1,SCCS1078,Yes,Yes,1
SCCS1079-NA,SCCS1079,NA,Missing data,99
SCCS1079-0,SCCS1079,No change/Not applicable,No change/Not applicable,0
SCCS1079-1,SCCS1079,Change is settlement patterns,Change in settlement patterns,1
SCCS1080-NA,SCCS1080,NA,Missing data,99
SCCS1080-0,SCCS1080,No change/Not appplicable,No change/Not applicable,0
SCCS1080-1,SCCS1080,Change in expansion,Change in expansion,1
SCCS1081-NA,SCCS1081,NA,Missing data,99
SCCS1081-0,SCCS1081,No change/Not applicable,No change/Not applicable,0
SCCS1081-1,SCCS1081,Major loss,Major loss,1
SCCS1082-NA,SCCS1082,NA,Missing data,99
SCCS1082-0,SCCS1082,No,No,0
SCCS1082-1,SCCS1082,Yes,Yes,1
SCCS1083-NA,SCCS1083,NA,Missing data,99
SCCS1083-0,SCCS1083,No,No,0
SCCS1083-1,SCCS1083,Yes,Yes,1
SCCS1084-NA,SCCS1084,NA,Missing data,99
SCCS1084-0,SCCS1084,No,No,0
SCCS1084-1,SCCS1084,Yes,Yes,1
SCCS1085-NA,SCCS1085,NA,Missing data,99
SCCS1085-0,SCCS1085,No,No,0
SCCS1085-1,SCCS1085,Yes,Yes,1
SCCS1116-NA,SCCS1116,NA,Missing data,99
SCCS1116-0,SCCS1116,low or absent,Low or Absent,0
SCCS1116-1,SCCS1116,high,High,1
SCCS1117-NA,SCCS1117,NA,Missing data,99
SCCS1117-0,SCCS1117,Absent,Absent,0
SCCS1117-1,SCCS1117,Present,Present,1
SCCS1117-2,SCCS1117,"Civil War, in absence of fueding or other internal wars","Civil War, in the absense of feuding or other types of internal war (may include civil disorder, uprisising)",2
SCCS1118-NA,SCCS1118,NA,Missing data,99
SCCS1118-1,SCCS1118,Yes,Yes (DRW),1
SCCS1119-NA,SCCS1119,NA,Missing data,99
SCCS1119-0,SCCS1119, No,No,0
SCCS1119-1,SCCS1119,Yes,Yes,1
SCCS1120-NA,SCCS1120,NA,Missing data,99
SCCS1120-0,SCCS1120,Absent,Absent,0
SCCS1120-1,SCCS1120,Present,Present,1
SCCS1121-NA,SCCS1121,NA,Missing data,99
SCCS1121-0,SCCS1121,??,Little or no depopulation,0
SCCS1121-1,SCCS1121,??_duplicated_1,Some or considerable depopulation,1
SCCS1121-2,SCCS1121,??_duplicated_2,Major depopulation,2
SCCS1122-NA,SCCS1122,NA,Missing data,99
SCCS1122-1,SCCS1122,10-99,10-99,1
SCCS1122-2,SCCS1122,100-999,100-999,2
SCCS1122-3,SCCS1122,1000-9999,1000-9999,3
SCCS1122-4,SCCS1122,10000-99999,10000-99999,4
SCCS1122-5,SCCS1122,100000-999999,100000-999999,5
SCCS1122-6,SCCS1122,1000000-9999999,1000000-9999999,6
SCCS1122-7,SCCS1122,10000000-99999999,10000000-99999999,7
SCCS1122-8,SCCS1122,100000000-999999999,100000000-999999999,8
SCCS1123-NA,SCCS1123,NA,Missing data,99
SCCS1123-0,SCCS1123,Agriculuture not practiced or confined to non-food crops,Agriculture not practiced or confined to non-food crops,0
SCCS1123-10,SCCS1123,Buckwheat,Buckwheat,10
SCCS1123-11,SCCS1123,Wheat,Wheat,11
SCCS1123-12,SCCS1123,Barley,Barley,12
SCCS1123-13,SCCS1123,Millet,Millet,13
SCCS1123-14,SCCS1123,Sorghum,Sorghum,14
SCCS1123-15,SCCS1123,Maize,Maize,15
SCCS1123-16,SCCS1123,Dry Rice,Dry Rice,16
SCCS1123-17,SCCS1123,Wet Rice,Wet Rice,17
SCCS1123-18,SCCS1123,Rye,Rye,18
SCCS1123-19,SCCS1123,Teff,Teff,19
