"SCCS ID","SCCS Name","SCCS Date","SCCS Note","EA ID","EA Name","EA Date","EA Note","EA Summary ID","EA Summary Name","EA Summary Date","EA Summary Note","AWC ID","AWC Name","AWC Date","AWC Note","SRS","PSF Cluster No","PSF Cluster Name","SES Name","WES Name","Fiche ID","Fiche Name","Fiche Source","Fiche Note","eHRAF ID","eHRAF Name","eHRAF Source","Culture Name","Start Date","End Date","Community Name","District Name","Focus Note","Region Code","Culture Area","Countries","Population (in thousands)","Population Year","Population Note","Language Name","Language Code","Language Note","Ethnonyms"
"None","None","None","None","Nc22","Patwin","1850","None","Nc22","Patwin","1850","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Patwin","1850","1850","None","None","None","NA","None","United States","0.0","0","None","Wintu","WIT","None",""
"142","Pawnee","1867","None","Nf06","Pawnee","1867","None","Nf06","Pawnee","1867","EA-Summ. notes special reference to the Skidi.","N17a","Pawnee","1867","Special reference to the Skidi.","0","46","Prairie","None","None","NQ18","Pawnee","14","None","NQ18","Pawnee","http://ehrafworldcultures.yale.edu/document?id=nq18-014
","Pawnee","1867","1867","Skidi","None","Reconstruction based in part upon field work done in 1928-36. ì The author presents his findings in the form of one year in the ì life of the Pawnee (with an emphasis on the Skidi band).","NA","Plains","United States","3.4","1859","Source is SCCS-186 print-out.","Pawnee","PAW","Ethnologue lists Skidi as a dialect of Pawnee.","American Indians (Pawnee),Chaui,Grand Pawnee,Indians (Pawnee),Kawarakis,Kitkehahki,Little Kitkehahki,Loup,Native Americans (Pawnee),Oklahoma Pawnee,Padana,Panana,Pani,Panzas,Pawnee (Republican),Pawnee (Skidi),Pawni,Pitahauerat,Republican Pawnee,Skidi Pawnee,Skiri,Tapage,Wolf"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","46","Prairie","None","None","NQ18","Pawnee","1,3,4,5,6,7,8,9","All the above sources used Murie as an informant, or are based on notes of anthropologists who used Murie as an informant.","NQ18","Pawnee","http://ehrafworldcultures.yale.edu/document?id=nq18-001
http://ehrafworldcultures.yale.edu/document?id=nq18-003
http://ehrafworldcultures.yale.edu/document?id=nq18-004
http://ehrafworldcultures.yale.edu/document?id=nq18-005
http://ehrafworldcultures.yale.edu/document?id=nq18-009
","Pawnee","1800","1900","Skidi","None","Part memory ethnography, part field work.","NA","Plains","United States","4.5","1849","Population ranges from 10,000 before the cholera epidemic of 1839 to from 4,500 in 1849 to 649 in 1906.","Pawnee","PAW","Ethnologue lists Skidi as a dialect of Pawnee.","American Indians (Pawnee),Chaui,Grand Pawnee,Indians (Pawnee),Kawarakis,Kitkehahki,Little Kitkehahki,Loup,Native Americans (Pawnee),Oklahoma Pawnee,Padana,Panana,Pani,Panzas,Pawnee (Republican),Pawnee (Skidi),Pawni,Pitahauerat,Republican Pawnee,Skidi Pawnee,Skiri,Tapage,Wolf"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Pawnee(Skidi)","None","None","None","None","None","None","None","Pawnee","9999","9999","None","None","None","NA","Plains","United States","0.0","0","None","Pawnee","PAW","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","45","Plains","None","None","NF06","Blackfoot","6,7,13,14,57","None","NF06","Blackfoot","http://ehrafworldcultures.yale.edu/document?id=nf06-006
http://ehrafworldcultures.yale.edu/document?id=nf06-013
","Piegan","1960","1960","Southern Piegan","None","Reservation.","NA","Plains","United States","6.4","1970","Refers to population of the Blackfoot reservation in Montana only.  Source is HRAF 10 (orientation file).","Blackfoot","BLC","Ethnologue lists Piegan as a dialect of Blackfoot.","American Indians (Blackfoot),Blackfeet,Blood,Indians (Blackfoot),Indians (Siksika),Kainah,Kainai,Kainawa,Native Americans (Blackfoot),North Piegan,Northern Blackfoot,Peigan,Pikunii,Siksika,Siksika Indians,South Peigan"
"None","None","None","None","Ng04","Penobscot","1900","None","None","None","None","None","None","None","None","None","0","None","None","Abnaki (Penobscot)","None","None","None","None","None","None","None","None","Penobscot","1900","1900","None","None","None","NA","None","United States","0.0","0","None","Abnaki-Penobscot","ABE","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Penobscot","None","None","None","None","None","None","None","Penobscot","9999","9999","None","None","None","NA","None","United States","0.0","0","None","Abnaki-Penobscot","ABE","None",""
"None","None","None","None","Nh09","Picuris","1920","None","Nh09","Picuris","1920","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Picuris","1920","1920","None","None","None","NA","None","United States","0.1","0","None","Tiwa, Northern","TAO","None",""
"None","None","None","None","Ne18","Piegan","1850","None","Ne18","Piegan","1850","None","N15c","Blackfoot","1850","AWC source for Blackfoot is Wissler (HRAF:1 and :3).  Wissler's work is mostly focused on the Piegan.","0","45","Plains","None","None","NF06","Blackfoot","1,2,3,5,8,9(partial),23,34,35,50,51,52,53,54","None","NF06","Blackfoot","http://ehrafworldcultures.yale.edu/document?id=nf06-001
http://ehrafworldcultures.yale.edu/document?id=nf06-002
http://ehrafworldcultures.yale.edu/document?id=nf06-003
http://ehrafworldcultures.yale.edu/document?id=nf06-005
http://ehrafworldcultures.yale.edu/document?id=nf06-008
http://ehrafworldcultures.yale.edu/document?id=nf06-009 (partial)
http://ehrafworldcultures.yale.edu/document?id=nf06-023
http://ehrafworldcultures.yale.edu/document?id=nf06-054
","Piegan","1800","1900","Southern Piegan","None","Reconstruction supplemented by historical documents.","NA","Plains","Canada; United States","2.6","1850","Source is HRAF 8:Ewers p. 212.","Blackfoot","BLC","Ethnologue lists Piegan as a dialect of Blackfoot.","American Indians (Blackfoot),Blackfeet,Blood,Indians (Blackfoot),Indians (Siksika),Kainah,Kainai,Kainawa,Native Americans (Blackfoot),North Piegan,Northern Blackfoot,Peigan,Pikunii,Siksika,Siksika Indians,South Peigan"
"None","None","None","None","Ni06","Pima","1840","None","Ni06","Pima","1840","None","N24e","Pima","1840","None","0","None","None","None","None","None","None","None","None","NU79","O'odham","http://ehrafworldcultures.yale.edu/document?id=nu79-005
","Pima","1840","1840","None","None","None","NA","None","United States","20.0","0","None","Papago-Pima","PAP","None","Akimel O'odham,Areneno,Gila River Pima,Gileno,Hia-Ced O'odham,Papabota,Papago,Piato,Pima,Pima Alta,Pima-Papago,Sand Papago,Soba,Sobaipuri,Tohono O'odham,Upper Pima"
"None","None","None","None","Ne19","Plains Cree","1850","None","Ne19","Plains Cree","1850","None","N15e","Plains Cree","1870","None","0","None","None","None","None","None","None","None","None","None","None","None","Plains Cree","1850","1850","None","None","None","NA","None","United States","0.0","0","None","Cree, Western","CRP","None",""
"None","None","None","None","Ne14","Bungi","1850","None","Ne14","Bungi","1850","EA-Summ. gives date of 1850, but sources cited (including HRAF:17 and HRAF:24) are not time-focused.","None","None","None","None","0","42","Boreal Forest","None","None","NG06","Ojibwa","11,17,24","None","NG06","Ojibwa","http://ehrafworldcultures.yale.edu/document?id=ng06-011
http://ehrafworldcultures.yale.edu/document?id=ng06-017
","Plains Ojibwa","1800","1900","None","None","None","NA","None","Canada; United States","17.0","1958","Source is HRAF 24:Howard p 174a.","Ojibwa, Western","OJI","None","American Indians (Ojibwa),Anishinaabe,Anishinabe,Bad River Reservation (Wis.),Bay Mills Reservation (Mich.),Bungee,Bungi,Chippewa,Chippewa (Southeastern),Deer Creek Reservation,Dokis,Fond du Lac Reservation (Minn.),Grand Portage Reservation (Minn.),Indians (Ojibwa),Isabella Reservation (Michigan),L'Anse Reservation, Minn.,Lac Courte Oreilles Reservation (Wisconsin),Lac du Flambeau Reservation (Wisconsin),Metchif,Mille Lacs Reservation, Minn.,Missisauga,Mole Lake Reservation, Wis.,Native Americans (Ojibwa),Nett Lake Reservation, Minn.,Nipigon,Nipissing,Northern Ojibwa,Odawa,Oji-Cree,Ojibwa (Northern),Ojibwa (Plains),Ojibwa (Southeastern),Ojibwa Indians,Ojibway,Ojibwe,Ojicree,Ottawa,Pekangekum,Pembina,Plains Ojibwa,Red Cliff Reservation (Wis.),Red Lake Reservation (Minn.),Salteaux,Saugeen,Saulteaux,Sauteurs,Southeastern Ojibwa,Southwestern Chippewa,St. Croix Reservation (Wis.),Turtle Mountain Reservation (N.Dak.),White Earth Reservation (Minn.)"
"None","None","None","None","Sa17","Pokomam","1950","None","None","None","None","None","S01c","Pokomam","1950","None","0","None","None","None","None","None","None","None","None","None","None","None","Pokomam","1950","1950","Chinantla","None","None","NA","None","Guatemala","0.0","0","None","Pocomam, ?","999","Three Pocomam languages listed in Ethnologue.",""
"None","None","None","None","Na14","Polar Eskimo","1880","None","Na14","Polar Eskimo","1880","Central and Eastern Eskimo","N02e","Polar Eskimo","1880","None","0","None","None","Polar Eskimo","None","None","None","None","None","None","None","None","Polar Eskimo","1880","1880","None","None","None","NA","Eskimo and Iniut","Greenland","0.3","1880","None","Inuit, Greenlandic","ESG","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Polar Eskimo","None","None","None","None","None","None","None","Polar Eskimo","9999","9999","None","None","None","NA","Eskimo and Inuit","Greenland","0.0","0","None","Inuit, Greenlandic","ESG","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","Pomo","None","None","None","None","None","None","None","None","Pomo","9999","9999","None","None","None","NA","None","United States","0.0","0","None","Pomo","POO","Ethnologue notes that all the Pomo dialects may be separate languages.",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Pomo(Clear Lake)","None","None","None","None","None","None","None","Pomo","9999","9999","None","None","None","NA","None","United States","0.0","0","None","Pomo","POO","None",""
"None","None","None","None","Nf12","Ponca","1850","None","Nf12","Ponca","1850","None","None","None","None","None","0","None","None","None","None","NQ12","Dhegiha","1(partial),2(partial),6,8","None","None","None","None","Ponca","1850","1850","None","None","Memory ethnography.","NA","Plains","United States","0.8","1842","Source is HRAF 33:Steffens p. 2.","Ponca","PQN","None",""
"154","Popoluca","1940","None","Nj03","Popoluca","1940","None","Nj03","Popoluca","1940","None","N25d","Popoluca","1940","None","0","None","None","None","None","None","None","None","None","NU30","Popoluca","http://ehrafworldcultures.yale.edu/document?id=nu30-003
http://ehrafworldcultures.yale.edu/document?id=nu30-005
","Popoluca","1940","1940","Soteapan","Veracruz","None","NA","None","Mexico","0.0","0","None","Popoluca, Sierra","POI","None","Amamaloya,Buena Vista,Ocotal Grande,Ocozotepec,Oluta Popoluca,Sayula Popoluca,Sierra Popoluca,Soteapan,Texistepec Popoluca"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Popoluca(Sierra)","None","None","None","None","None","None","None","Popoluca","9999","9999","None","None","None","NA","None","Mexico","0.0","0","None","Popoluca, Sierra","POI","None",""
"None","None","None","None","Na42","Potawatomi","1760","None","Na42","Potawatomi","1760","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Potawatomi","1760","1760","None","None","None","NA","None","United States","2.0","1760","None","Potawatomi","POT","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","SU01","Puerto Rico","1,17","None","SU01","Puerto Ricans (Island)","http://ehrafworldcultures.yale.edu/document?id=su01-001
http://ehrafworldcultures.yale.edu/document?id=su01-017
","Puerto Ricans","1948","1948","Manicabao, Barrio Poyal, and San José","None","Special emphasis is given to the lower income inhabitants of the ì island.","NA","Caribbean","Puerto Rico","2285.0","1948","See 1:3-B.","Spanish","SPN","None","Borinquen,Puerto Rican,Puertorriqueños"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","SU01","Puerto Rico","2","None","SU01","Puerto Ricans (Island)","http://ehrafworldcultures.yale.edu/document?id=su01-002
","Puerto Ricans","1951","1951","Valle Cana","None","Valle Cana is a pseudonym.","NA","Caribbean","Puerto Rico","0.0","0","None","Spanish","SPN","None","Borinquen,Puerto Rican,Puertorriqueños"
"None","None","None","None","Nb17","Puyallup","1870","None","Nb17","Puyallup","1870","None","N07c","Puyallup","1870","None","0","None","None","None","None","None","None","None","None","NR26","Southern Coast Salish","http://ehrafworldcultures.yale.edu/document?id=nr26-014
","Puyallup","1870","1870","None","None","None","NA","None","United States","0.0","0","None","Salish, S. Puget Sound","SLH","None","Chobaabish,Duhlelap,Duwamish,Kikiallus,Lushootseed,Mesekwegwils,Miskaiwhu,Nisqually,Nookachamps,Nuwhaha,Puget Sound Salish,Puyallup,Quilcene,Sahewamish,Saktamish,Salish, Puget Sound,Salish, Southern Coast,Sauk,Skagit,Skokomish,Skykomish,Snohomish,Snoqualmie,Southern Coast Salish,Squaxon,Squinamish,Suquamish,Swinomish,Tuwaduq,Twana"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Puyallup","None","None","None","None","None","None","None","Puyallup","9999","9999","None","None","None","NA","None","United States","0.0","0","None","Salish, S. Puget Sound","SLH","None",""
"155","Quiche","1930","None","Sa13","Quiche","1930","None","Sa13","Quiche","1930","None","S01a","Quiche","1930","None","0","None","None","None","None","None","None","None","None","NW10","Quiché Maya","http://ehrafworldcultures.yale.edu/document?id=nw10-001
http://ehrafworldcultures.yale.edu/document?id=nw10-002 (partial)
http://ehrafworldcultures.yale.edu/document?id=nw10-006 (caution)
http://ehrafworldcultures.yale.edu/document?id=nw10-008
http://ehrafworldcultures.yale.edu/document?id=nw10-009
","Quiche","1930","1930","Chichicastenango","None","None","NA","None","Guatemala","0.0","0","None","Quiche, ?","999","Ethnologue lists many Quiche languages.","Awakatek,Chichicastenango,El Palmar,Ixil,Joyabaj,K'iche',Kiche,Kiché,Maya (Quiché),Quiche,Quiché,Sakapulteko,Uzpanteko"
"None","None","None","None","Nb18","Quileute","1880","None","Nb18","Quileute","1880","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Quileute","1880","1880","None","None","None","NA","None","United States","1.0","1800","None","Quileute","QUI","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Quileute","None","None","None","None","None","None","None","Quileute","9999","9999","None","None","None","NA","None","United States","0.0","0","None","Quileute","QUI","None",""
"None","None","None","None","Nb25","Quinault","1860","None","Nb25","Quinault","1860","None","N07e","Quinault","1860","None","0","None","None","None","None","None","None","None","None","NR17","Quinault","http://ehrafworldcultures.yale.edu/document?id=nr17-001
http://ehrafworldcultures.yale.edu/document?id=nr17-004
","Quinault","1860","1860","None","None","None","NA","None","United States","0.2","1925","None","Quinault","QUN","None","American Indians (Quinault),Indians (Quinault),Native Americans (Quinault),Queets,Queniult,Quinaielt"
